"PROBEID","drug","logFC","adjP","direction","gene_id"
"203141_s_at","Nimodipine",0.32889961771418,2.23956946466975e-05,"Up","AP3B1"
"203142_s_at","Nimodipine",0.301656244825006,9.75556372962511e-05,"Up","AP3B1"
"203143_s_at","Nimodipine",0.314376660223001,0.00406693133220571,"Up","KIAA0040"
"203144_s_at","Nimodipine",0.268208242101574,0.000132950420141614,"Up","KIAA0040"
"203145_at","Nimodipine",-0.312521337115743,2.58831872305431e-05,"Down","SPAG5"
"203146_s_at","Nimodipine",0.25022911565259,0.0350207518994389,"Up","GABBR1"
"203147_s_at","Nimodipine",-0.310610328737261,0.00119679739750754,"Down","TRIM14"
"203150_at","Nimodipine",-0.292733974266151,0.000212132165246041,"Down","RABEPK"
"203152_at","Nimodipine",-0.527037623905236,4.15862084334413e-06,"Down","MRPL40"
"203153_at","Nimodipine",-0.592272387745747,0.000672380681422401,"Down","IFIT1"
"203155_at","Nimodipine",0.369974640574865,7.19301158040828e-06,"Up","SETDB1"
"203156_at","Nimodipine",0.603188686444968,4.87369432070214e-07,"Up","AKAP11"
"203157_s_at","Nimodipine",0.500643202937744,9.37043556179134e-06,"Up","GLS"
"203158_s_at","Nimodipine",0.390676318462202,0.00018217449976438,"Up","GLS"
"203159_at","Nimodipine",0.511014054012298,0.000543519216792901,"Up","GLS"
"203161_s_at","Nimodipine",0.132821701711401,0.00120245641998494,"Up","RNF8"
"203164_at","Nimodipine",0.313866369353383,0.000403313666958248,"Up","SLC33A1"
"203165_s_at","Nimodipine",0.164541793166701,0.0213506259403463,"Up","SLC33A1"
"203168_at","Nimodipine",-0.498254870265021,4.75928182809305e-10,"Down","ATF6B"
"203169_at","Nimodipine",0.307155577831761,2.33189604260568e-05,"Up","RGP1"
"203170_at","Nimodipine",0.232030740403483,3.6326846660669e-07,"Up","RRP8"
"203172_at","Nimodipine",-0.287332941085523,6.17860405897567e-06,"Down","FXR2"
"203173_s_at","Nimodipine",0.251607573532498,0.00156369505165327,"Up","VPS35L"
"203174_s_at","Nimodipine",0.146166733655013,0.00573937153669928,"Up","ARFRP1"
"203176_s_at","Nimodipine",-0.32041001915029,0.000269689596728437,"Down","TFAM"
"203177_x_at","Nimodipine",-0.470894271275394,3.48448695850097e-05,"Down","TFAM"
"203179_at","Nimodipine",0.527733254853256,1.82069698007578e-09,"Up","GALT"
"203181_x_at","Nimodipine",-0.375200080349142,0.00010296684640995,"Down","SRPK2"
"203183_s_at","Nimodipine",0.598209693200256,1.41811277921997e-10,"Up","SMARCD1"
"203187_at","Nimodipine",-0.198188189107536,0.0212128018311345,"Down","DOCK1"
"203188_at","Nimodipine",-0.744281323448521,9.12043899674385e-09,"Down","B4GAT1"
"203189_s_at","Nimodipine",-0.458325818995847,2.73267115893363e-05,"Down","NDUFS8"
"203190_at","Nimodipine",-0.693301030009098,1.78745574472517e-08,"Down","NDUFS8"
"203191_at","Nimodipine",0.385363898699494,6.46680930542885e-07,"Up","ABCB6"
"203192_at","Nimodipine",-0.3730822895518,0.000518222080860106,"Down","ABCB6"
"203193_at","Nimodipine",0.199679779026905,0.00101809156242447,"Up","ESRRA"
"203195_s_at","Nimodipine",-0.225172243664819,0.000471802078121419,"Down","NUP98"
"203196_at","Nimodipine",-0.423340307117611,0.0142854816982611,"Down","ABCC4"
"203200_s_at","Nimodipine",0.539084397834313,1.29859635956915e-05,"Up","MTRR"
"203201_at","Nimodipine",1.8592338801247,5.61484411254825e-06,"Up","PMM2"
"203202_at","Nimodipine",-0.351168476713283,0.000345525859346494,"Down","KRR1"
"203203_s_at","Nimodipine",-0.491210019356109,3.61666415689042e-06,"Down","KRR1"
"203205_at","Nimodipine",-0.148630685014943,0.00238404969800381,"Down","KDM4A"
"203207_s_at","Nimodipine",0.273642144411099,0.00157335255504744,"Up","MTFR1"
"203209_at","Nimodipine",-0.2321325350319,0.00868396626081426,"Down","RFC5"
"203210_s_at","Nimodipine",0.288343399254755,2.97260642505932e-06,"Up","RFC5"
"203212_s_at","Nimodipine",-0.452604616169102,4.09478024006067e-07,"Down","MTMR2"
"203213_at","Nimodipine",-0.303383326256792,0.00225407436352158,"Down","CDK1"
"203214_x_at","Nimodipine",0.329152084577489,0.000407835848879896,"Up","CDK1"
"203215_s_at","Nimodipine",0.380208798302641,0.00525465305279671,"Up","MYO6"
"203218_at","Nimodipine",0.300046764314357,0.01425839857957,"Up","MAPK9"
"203219_s_at","Nimodipine",-0.31818218982382,0.000622963292966437,"Down","APRT"
"203220_s_at","Nimodipine",0.47670562500897,8.16274168698365e-08,"Up","TLE1"
"203221_at","Nimodipine",-0.456522529685039,1.36732630192974e-05,"Down","TLE1"
"203222_s_at","Nimodipine",-0.182205232823938,0.0193983331593422,"Down","TLE1"
"203223_at","Nimodipine",0.15909370739622,0.0101566756338913,"Up","RABEP1"
"203224_at","Nimodipine",-0.78125118199382,4.19833880380461e-06,"Down","RFK"
"203225_s_at","Nimodipine",-0.428387353719622,0.000840105709419319,"Down","RFK"
"203226_s_at","Nimodipine",-0.601658658430288,9.63403354735013e-10,"Down","TSPAN31"
"203227_s_at","Nimodipine",-0.735942114676909,1.96596763685148e-10,"Down","TSPAN31"
"203228_at","Nimodipine",-0.282902988735401,0.0156213146757516,"Down","PAFAH1B3"
"203229_s_at","Nimodipine",0.1645155109828,0.0066473044614034,"Up","CLK2"
"203230_at","Nimodipine",-0.253149618411901,0.00250382567370496,"Down","DVL1"
"203231_s_at","Nimodipine",-0.583835750648137,1.98340905589052e-07,"Down","ATXN1"
"203233_at","Nimodipine",0.601476758755796,7.4888485630942e-06,"Up","IL4R"
"203237_s_at","Nimodipine",0.423834704567622,3.45478987136765e-07,"Up","NOTCH3"
"203238_s_at","Nimodipine",0.425063888309177,0.00198573167642745,"Up","NOTCH3"
"203239_s_at","Nimodipine",0.690548019967783,4.11173578936057e-08,"Up","CNOT3"
"203241_at","Nimodipine",0.475829766413098,2.54049300836849e-07,"Up","UVRAG"
"203250_at","Nimodipine",-0.482533777036859,5.7039085946079e-08,"Down","SCAF8"
"203254_s_at","Nimodipine",0.922641551189508,5.94988895105806e-09,"Up","TLN1"
"203255_at","Nimodipine",-0.526364934680542,6.77206851524699e-07,"Down","FBXO11"
"203256_at","Nimodipine",0.444678960839634,0.00199999333488312,"Up","CDH3"
"203258_at","Nimodipine",-0.680676210015892,5.94419893473292e-08,"Down","DRAP1"
"203259_s_at","Nimodipine",-0.291288331756469,0.00947170800131323,"Down","HDDC2"
"203260_at","Nimodipine",-0.200412660203802,0.00272239239367936,"Down","HDDC2"
"203266_s_at","Nimodipine",-0.27766528060462,0.000120927701615966,"Down","MAP2K4"
"203267_s_at","Nimodipine",0.161619899919822,0.0110398152817468,"Up","DRG2"
"203268_s_at","Nimodipine",0.238520210028892,0.00014675526173227,"Up","DRG2"
"203269_at","Nimodipine",0.368410110673295,0.000111587455948244,"Up","NSMAF"
"203270_at","Nimodipine",-0.152333800184818,0.0341134498367716,"Down","DTYMK"
"203271_s_at","Nimodipine",-0.242859840939054,1.83525952268402e-05,"Down","UNC119"
"203272_s_at","Nimodipine",0.172542521478317,0.0121024176533955,"Up","TUSC2"
"203274_at","Nimodipine",0.188672692377152,0.0355157744840445,"Up","F8A1"
"203277_at","Nimodipine",0.445251032153913,0.0068986721658757,"Up","DFFA"
"203280_at","Nimodipine",0.168266383173499,0.0397342539127814,"Up","SAFB2"
"203282_at","Nimodipine",0.326096792091273,0.00596564529290569,"Up","GBE1"
"203284_s_at","Nimodipine",0.321343932902275,0.0103954994770431,"Up","HS2ST1"
"203286_at","Nimodipine",0.500590641505457,1.70290227302394e-06,"Up","RNF44"
"203287_at","Nimodipine",0.666705126483505,1.13810323244722e-08,"Up","LAD1"
"203288_at","Nimodipine",-0.507756212843488,0.000176719071542712,"Down","GARRE1"
"203289_s_at","Nimodipine",0.618162530454756,5.14860092277257e-08,"Up","NPRL3"
"203290_at","Nimodipine",0.598260697139391,0.006922708212992,"Up","HLA-DQA1"
"203293_s_at","Nimodipine",0.499302068952676,1.39574844464387e-06,"Up","LMAN1"
"203294_s_at","Nimodipine",0.522514406472541,1.01622884338631e-06,"Up","LMAN1"
"203295_s_at","Nimodipine",-0.254132691360292,0.0425051423104377,"Down","ATP1A2"
"203297_s_at","Nimodipine",-0.786776321466057,3.43387867310966e-09,"Down","JARID2"
"203298_s_at","Nimodipine",-0.746587880861175,9.86690022640279e-08,"Down","JARID2"
"203299_s_at","Nimodipine",-0.35116468762302,1.63938935384467e-06,"Down","AP1S2"
"203300_x_at","Nimodipine",-0.823181067622604,3.60734969326676e-07,"Down","AP1S2"
"203301_s_at","Nimodipine",-0.274010040966381,0.00683824077754068,"Down","DMTF1"
"203307_at","Nimodipine",0.342754864047518,5.70924277142531e-05,"Up","GNL1"
"203308_x_at","Nimodipine",0.120850158713993,0.029413774511507,"Up","HPS1"
"203309_s_at","Nimodipine",0.121806302314654,0.00196724720457512,"Up","HPS1"
"203310_at","Nimodipine",0.202392718500199,0.00877638015550929,"Up","STXBP3"
"203313_s_at","Nimodipine",0.251471801202568,0.0440842115849621,"Up","TGIF1"
"203314_at","Nimodipine",0.278324143528283,0.000778109100089299,"Up","GTPBP6"
"203315_at","Nimodipine",-0.74857533417527,1.99635933903903e-10,"Down","NCK2"
"203316_s_at","Nimodipine",-0.649227715973863,2.7761206053141e-09,"Down","SNRPE"
"203317_at","Nimodipine",0.185912559458644,0.0026716800685459,"Up","PSD4"
"203318_s_at","Nimodipine",-0.312231727461429,6.61876655080642e-05,"Down","ZNF148"
"203320_at","Nimodipine",0.342553470710262,0.000613304088818427,"Up","SH2B3"
"203321_s_at","Nimodipine",-0.326374116426042,6.9900336110284e-05,"Down","ADNP2"
"203322_at","Nimodipine",-0.257873544712212,0.000175078973004838,"Down","ADNP2"
"203323_at","Nimodipine",0.375921707681761,5.92639386020927e-07,"Up","CAV2"
"203324_s_at","Nimodipine",0.823307228515139,1.58878974204309e-06,"Up","CAV2"
"203326_x_at","Nimodipine",0.118136697165965,0.013437728560566,"Up",NA
"203327_at","Nimodipine",-0.175813557251001,0.0435574742629384,"Down","IDE"
"203329_at","Nimodipine",0.396519624935987,0.00268395961548523,"Up","PTPRM"
"203330_s_at","Nimodipine",0.23671271540162,8.84754969129204e-05,"Up","STX5"
"203331_s_at","Nimodipine",0.303387436027627,1.69882624604921e-05,"Up","INPP5D"
"203332_s_at","Nimodipine",0.186274414120769,0.0210881591046212,"Up","INPP5D"
"203333_at","Nimodipine",0.258339801131779,0.0179066319034588,"Up","KIFAP3"
"203334_at","Nimodipine",0.14362720974645,0.0092412604674359,"Up","DHX8"
"203335_at","Nimodipine",-0.557851428832807,0.000681229464979133,"Down","PHYH"
"203337_x_at","Nimodipine",0.841918129820501,8.77470979043223e-10,"Up","ITGB1BP1"
"203339_at","Nimodipine",-0.250787591495391,0.000470574458508809,"Down","SLC25A12"
"203340_s_at","Nimodipine",-0.279739172416227,0.000558289834201431,"Down","SLC25A12"
"203341_at","Nimodipine",0.205034883281884,0.0103450414846107,"Up","CEBPZ"
"203342_at","Nimodipine",-0.269212370227711,0.0091402187452519,"Down","TIMM17B"
"203343_at","Nimodipine",-0.242729400992572,0.0320502950724497,"Down","UGDH"
"203345_s_at","Nimodipine",0.21358656319404,0.00725755552821343,"Up","MTF2"
"203347_s_at","Nimodipine",0.382601617006828,3.47274521859509e-05,"Up","MTF2"
"203349_s_at","Nimodipine",-0.628098911669234,2.49501087819647e-05,"Down","ETV5"
"203350_at","Nimodipine",-0.225612283194594,0.00370117610232958,"Down","AP1G1"
"203352_at","Nimodipine",0.12950201782675,0.0302750735659893,"Up","ORC4"
"203353_s_at","Nimodipine",0.195947336150567,0.000541101889729292,"Up","MBD1"
"203355_s_at","Nimodipine",-0.972546421228048,4.56392845668936e-08,"Down","PSD3"
"203359_s_at","Nimodipine",-0.81776995288859,1.13113735016885e-10,"Down","MYCBP"
"203360_s_at","Nimodipine",-0.689725519797604,1.70106813705281e-10,"Down","MYCBP"
"203361_s_at","Nimodipine",-0.12467091674454,0.0340040111664923,"Down","MYCBP"
"203363_s_at","Nimodipine",0.285219307705874,8.84776430194766e-07,"Up","ATG13"
"203365_s_at","Nimodipine",0.545434849214356,4.73690105147186e-07,"Up","MMP15"
"203368_at","Nimodipine",0.347979768401364,1.01326297694417e-07,"Up","CRELD1"
"203369_x_at","Nimodipine",0.175452143542047,0.000213752359785504,"Up","PDLIM7"
"203370_s_at","Nimodipine",0.519132954641014,0.000236681838285131,"Up","PDLIM7"
"203371_s_at","Nimodipine",-0.31318181717497,0.000505714723832781,"Down","NDUFB3"
"203372_s_at","Nimodipine",0.56184435753927,0.000245827072980692,"Up","SOCS2"
"203373_at","Nimodipine",0.355701132194993,0.00921249271969565,"Up","SOCS2"
"203376_at","Nimodipine",0.493062733662355,7.52069407122703e-08,"Up","CDC40"
"203377_s_at","Nimodipine",0.30492383343749,0.00021526145222953,"Up","CDC40"
"203379_at","Nimodipine",-0.402644437181155,0.00234981488051442,"Down","RPS6KA1"
"203380_x_at","Nimodipine",-0.178899156105932,0.0311287992028576,"Down","SRSF5"
"203385_at","Nimodipine",0.618808338947284,6.72397575988516e-05,"Up","DGKA"
"203387_s_at","Nimodipine",-0.407156523639153,0.0150570308634439,"Down","TBC1D4"
"203388_at","Nimodipine",0.260317303245484,0.0129464544283162,"Up","ARRB2"
"203389_at","Nimodipine",-0.198817294490598,0.00248896273480561,"Down","KIF3C"
"203390_s_at","Nimodipine",-0.224231366084188,0.0087219018871155,"Down","KIF3C"
"203391_at","Nimodipine",-0.567230967298622,4.97079600568019e-08,"Down","FKBP2"
"203393_at","Nimodipine",0.322643006258365,2.16998174774369e-08,"Up","HES1"
"203394_s_at","Nimodipine",0.701944612628527,0.000105914005419856,"Up","HES1"
"203395_s_at","Nimodipine",0.733875588430124,7.8651835109186e-07,"Up","HES1"
"203397_s_at","Nimodipine",1.20035618869583,1.34145606484512e-09,"Up","GALNT3"
"203398_s_at","Nimodipine",0.118797641397048,0.00465923807998333,"Up","GALNT3"
"203399_x_at","Nimodipine",0.529648511090892,6.62457247933796e-10,"Up","PSG3"
"203400_s_at","Nimodipine",0.639561769505225,1.13108810306024e-12,"Up","TF"
"203401_at","Nimodipine",-0.334886508444416,0.00104481906370247,"Down","PRPS2"
"203403_s_at","Nimodipine",0.184338599796472,0.0434351761584981,"Up","RNF6"
"203405_at","Nimodipine",-0.567346299208764,7.01054519680439e-08,"Down","PSMG1"
"203406_at","Nimodipine",0.208479306099369,0.00175019993544381,"Up","MFAP1"
"203407_at","Nimodipine",0.957817430017693,4.56607851534871e-06,"Up","PPL"
"203408_s_at","Nimodipine",-0.430783176969976,2.32824914487168e-05,"Down","SATB1"
"203409_at","Nimodipine",-0.534244086306279,2.70908981870313e-05,"Down","DDB2"
"203411_s_at","Nimodipine",-0.608115365440472,9.7840478685896e-06,"Down","LMNA"
"203415_at","Nimodipine",0.2849958192325,0.00564874355553148,"Up","PDCD6"
"203416_at","Nimodipine",0.0128680846792392,0.0432238516141725,"Up","CD53"
"203417_at","Nimodipine",0.686391421054253,0.000295377264628922,"Up","MFAP2"
"203421_at","Nimodipine",0.307246604828739,1.72389860648857e-05,"Up","TP53I11"
"203422_at","Nimodipine",0.257828073572446,0.00163352074415516,"Up","POLD1"
"203423_at","Nimodipine",-0.902223981188208,0.000301710997823762,"Down","RBP1"
"203424_s_at","Nimodipine",1.49136518815026,6.58497584551506e-11,"Up","IGFBP5"
"203425_s_at","Nimodipine",0.870517517823229,1.52443694927191e-10,"Up","IGFBP5"
"203426_s_at","Nimodipine",0.376481859522171,5.81865663895248e-06,"Up","IGFBP5"
"203429_s_at","Nimodipine",-0.32284376788575,0.0011886705240358,"Down","SUCO"
"203430_at","Nimodipine",0.79848093079225,7.36877370446756e-07,"Up","HEBP2"
"203431_s_at","Nimodipine",0.512641740593679,5.40415572031771e-07,"Up","ARHGAP32"
"203432_at","Nimodipine",0.310127650900672,0.00185842220090777,"Up","TMPO"
"203434_s_at","Nimodipine",0.601499149770818,0.00131684745380591,"Up","MME"
"203435_s_at","Nimodipine",0.539441574816654,0.00194503511578498,"Up","MME"
"203436_at","Nimodipine",-0.420200649345995,2.67668371097671e-06,"Down","RPP30"
"203440_at","Nimodipine",-1.49862446258375,2.65555378391097e-08,"Down","CDH2"
"203441_s_at","Nimodipine",-0.385600227057252,0.0078017668204854,"Down","CDH2"
"203443_at","Nimodipine",0.433218735589145,1.07333351923224e-09,"Up","EML3"
"203444_s_at","Nimodipine",0.195885257427099,0.000135680944017948,"Up","MTA2"
"203446_s_at","Nimodipine",0.154265974480775,0.0274478263248874,"Up","OCRL"
"203449_s_at","Nimodipine",0.217087170380377,0.00476423538376058,"Up","TERF1"
"203452_at","Nimodipine",-0.309476445541948,1.30896723397429e-06,"Down","B3GAT3"
"203454_s_at","Nimodipine",-0.488053928636801,8.4597141510819e-07,"Down","ATOX1"
"203456_at","Nimodipine",-0.873201020862439,3.08731255519189e-10,"Down","PRAF2"
"203457_at","Nimodipine",0.37580228665904,5.9437774301591e-10,"Up","STX7"
"203458_at","Nimodipine",0.252628477589328,0.0353881415812237,"Up","SPR"
"203460_s_at","Nimodipine",0.224978011528541,0.00942844311062765,"Up","PSEN1"
"203461_at","Nimodipine",0.441818313528474,8.88939269209336e-09,"Up","CHD2"
"203464_s_at","Nimodipine",-0.312083686441234,0.00743231947725309,"Down","EPN2"
"203465_at","Nimodipine",-0.253747545805329,0.0344917214418172,"Down","MRPL19"
"203466_at","Nimodipine",-0.308495314659592,2.76313309042509e-07,"Down","MPV17"
"203471_s_at","Nimodipine",0.0423948526254002,8.77446257957036e-07,"Up","PLEK"
"203473_at","Nimodipine",-0.566120068058608,6.955385179557e-07,"Down","SLCO2B1"
"203475_at","Nimodipine",0.188150002184549,9.62253455032218e-06,"Up","CYP19A1"
"203477_at","Nimodipine",1.00501923447857,3.24957172013057e-05,"Up","COL15A1"
"203478_at","Nimodipine",-0.790974353558129,1.99181084579853e-12,"Down","NDUFC1"
"203479_s_at","Nimodipine",-0.197218048444644,0.00462090350005728,"Down","OTUD4"
"203480_s_at","Nimodipine",-0.337585676505372,5.96027342974417e-05,"Down","OTUD4"
"203481_at","Nimodipine",-0.462168727249078,1.46036066643503e-05,"Down","SLF2"
"203482_at","Nimodipine",-0.253276440871669,0.00526694658394346,"Down","SLF2"
"203483_at","Nimodipine",0.200786708589354,0.000117949094252218,"Up","SLF2"
"203484_at","Nimodipine",-0.685509117270698,3.69956066536356e-08,"Down","SEC61G"
"203485_at","Nimodipine",0.765104127817804,0.000159396134618067,"Up","RTN1"
"203486_s_at","Nimodipine",-0.446290089376282,5.55715492041183e-05,"Down","ARMC8"
"203489_at","Nimodipine",-0.195544059981227,0.0160328678589043,"Down","SIVA1"
"203492_x_at","Nimodipine",0.526815614168392,6.27403323334349e-09,"Up","CEP57"
"203493_s_at","Nimodipine",0.292472774986339,0.0017305868011136,"Up","CEP57"
"203494_s_at","Nimodipine",0.309372903310539,0.00467555926497107,"Up","CEP57"
"203495_at","Nimodipine",0.182345811702996,0.000581784563771194,"Up","LRRC14"
"203496_s_at","Nimodipine",-0.399998593525249,6.5646024440408e-06,"Down","MED1"
"203497_at","Nimodipine",-0.535351573203791,3.83512494940366e-05,"Down","MED1"
"203498_at","Nimodipine",0.750373083500504,1.15244537934439e-05,"Up","RCAN2"
"203499_at","Nimodipine",0.285534495907788,0.00775662489394422,"Up","EPHA2"
"203502_at","Nimodipine",-0.187706087543009,0.0457793764168387,"Down","BPGM"
"203503_s_at","Nimodipine",0.377001268823501,0.000343183554761653,"Up","PEX14"
"203504_s_at","Nimodipine",0.541001302706665,3.66182174482465e-05,"Up","ABCA1"
"203506_s_at","Nimodipine",0.288004645595754,4.49390652634162e-05,"Up","MED12"
"203507_at","Nimodipine",0.394445819259518,3.0403957466829e-05,"Up","CD68"
"203513_at","Nimodipine",-0.200109623079319,0.0149244376798742,"Down","SPG11"
"203514_at","Nimodipine",0.165267133885289,0.025228965931607,"Up","MAP3K3"
"203516_at","Nimodipine",0.222649728017635,0.00146650949784746,"Up","SNTA1"
"203522_at","Nimodipine",0.217749582961646,0.00130262538815462,"Up","CCS"
"203523_at","Nimodipine",0.365125135808011,0.0151797075543583,"Up","LSP1"
"203524_s_at","Nimodipine",0.178749930904982,0.0327155865025952,"Up","MPST"
"203525_s_at","Nimodipine",0.211781390994726,0.0143442157636585,"Up","APC"
"203526_s_at","Nimodipine",0.354252108694947,1.43581575979856e-07,"Up","APC"
"203528_at","Nimodipine",-0.809482775294193,1.58596623935754e-06,"Down","SEMA4D"
"203529_at","Nimodipine",-0.287495324438808,0.000160733364028657,"Down","PPP6C"
"203533_s_at","Nimodipine",-0.17758875568859,0.0102450115251111,"Down","CUL5"
"203537_at","Nimodipine",0.29187835781022,0.000200938183531038,"Up","PRPSAP2"
"203538_at","Nimodipine",-0.442846673531984,1.05913250895893e-05,"Down","CAMLG"
"203539_s_at","Nimodipine",0.125256047499559,0.00036308198700606,"Up","GFAP"
"203541_s_at","Nimodipine",0.389578444314087,7.66947125761933e-10,"Up","KLF9"
"203543_s_at","Nimodipine",0.417415070705895,0.000618168405875746,"Up","KLF9"
"203544_s_at","Nimodipine",0.538347306483925,6.42134653995963e-05,"Up","STAM"
"203545_at","Nimodipine",-0.318382162278154,0.00281738944643365,"Down","ALG8"
"203546_at","Nimodipine",0.634104149854814,3.91711257402319e-05,"Up","IPO13"
"203551_s_at","Nimodipine",-0.325553897262412,2.28718416334451e-05,"Down","COX11"
"203552_at","Nimodipine",0.334726400965696,0.000250670979288166,"Up","MAP4K5"
"203553_s_at","Nimodipine",0.40932847462918,1.71136664782123e-05,"Up","MAP4K5"
"203554_x_at","Nimodipine",-0.626202583536049,6.85577423730887e-07,"Down","PTTG1"
"203555_at","Nimodipine",0.204464860906504,0.00962335534540806,"Up","PTPN18"
"203556_at","Nimodipine",0.758316047150221,2.37751013859104e-07,"Up","ZHX2"
"203557_s_at","Nimodipine",-0.416127216773722,0.00112198067775434,"Down","PCBD1"
"203558_at","Nimodipine",0.24046259050245,0.00097871555070452,"Up","CUL7"
"203559_s_at","Nimodipine",-0.587385463563058,0.00221234876781051,"Down","AOC1"
"203560_at","Nimodipine",-0.704146207243921,4.99236996290101e-06,"Down","GGH"
"203561_at","Nimodipine",-0.231472107233389,0.0167808143081709,"Down","FCGR2A"
"203562_at","Nimodipine",0.495995736591527,0.005724562512398,"Up","FEZ1"
"203563_at","Nimodipine",0.287965647011332,9.85215705579084e-06,"Up","AFAP1"
"203564_at","Nimodipine",0.445897230951281,1.11142852912317e-05,"Up","FANCG"
"203565_s_at","Nimodipine",-0.280486400609207,0.00714651907514313,"Down","MNAT1"
"203566_s_at","Nimodipine",-0.230653806018336,0.0184826549534815,"Down","AGL"
"203567_s_at","Nimodipine",-0.556244855535484,1.27988094076616e-06,"Down","TRIM38"
"203568_s_at","Nimodipine",-0.509471930907906,1.06313928080639e-05,"Down","TRIM38"
"203571_s_at","Nimodipine",0.698562605369942,8.60991483112022e-05,"Up","ADIRF"
"203575_at","Nimodipine",0.405351360597623,0.0254124522925887,"Up","CSNK2A2"
"203576_at","Nimodipine",0.496735319604509,1.00827369185981e-06,"Up","BCAT2"
"203578_s_at","Nimodipine",0.24024467705406,1.97291540395101e-05,"Up","SLC7A6"
"203581_at","Nimodipine",-0.238020919409866,0.0144754825559145,"Down","RAB4A"
"203584_at","Nimodipine",0.914481930818427,3.93780029263661e-11,"Up","EMC2"
"203587_at","Nimodipine",0.103970633244221,0.00178004031366738,"Up","ARL4D"
"203589_s_at","Nimodipine",0.182810121726369,0.00967343999654217,"Up","TFDP2"
"203590_at","Nimodipine",-0.450089316215048,4.0340198406444e-05,"Down","DYNC1LI2"
"203592_s_at","Nimodipine",0.301584403397802,0.000231623252827873,"Up","FSTL3"
"203593_at","Nimodipine",0.681088715205686,8.13886328033134e-08,"Up","CD2AP"
"203594_at","Nimodipine",0.569706094987483,1.25681840901555e-09,"Up","RTCA"
"203595_s_at","Nimodipine",-0.272206277331006,0.0174834337708437,"Down","IFIT5"
"203596_s_at","Nimodipine",-0.300735668865409,0.000229300724657922,"Down","IFIT5"
"203599_s_at","Nimodipine",0.201849876633749,5.92416686807546e-05,"Up","WBP4"
"203600_s_at","Nimodipine",-0.253955629049075,0.000342321430566972,"Down","FAM193A"
"203601_s_at","Nimodipine",0.438184530320998,2.80297745793621e-09,"Up","ZBTB17"
"203602_s_at","Nimodipine",0.453402339807403,7.86058987592105e-07,"Up","ZBTB17"
"203603_s_at","Nimodipine",-0.408832589423923,0.0112215685023676,"Down","ZEB2"
"203604_at","Nimodipine",-0.35438350831026,4.7955582996974e-05,"Down","ZNF516"
"203609_s_at","Nimodipine",0.187154829542127,0.00126957662768122,"Up","ALDH5A1"
"203611_at","Nimodipine",0.401439121101964,3.34874619717453e-06,"Up","TERF2"
"203613_s_at","Nimodipine",-0.278327030014215,0.00311687086132497,"Down","NDUFB6"
"203615_x_at","Nimodipine",-0.500303571577005,5.60138615510245e-05,"Down","SULT1A1"
"203619_s_at","Nimodipine",-0.353543112982624,0.000232560386769396,"Down","FAIM2"
"203620_s_at","Nimodipine",0.294575208323291,6.62172706120144e-05,"Up","FCHSD2"
"203626_s_at","Nimodipine",0.402923469455318,9.21828635430059e-06,"Up","SKP2"
"203627_at","Nimodipine",-0.363721967872009,0.00639465301744024,"Down","IGF1R"
"203630_s_at","Nimodipine",0.257027203007643,0.0198518001706608,"Up","COG5"
"203632_s_at","Nimodipine",-1.03356058686295,2.48608770631896e-09,"Down","GPRC5B"
"203633_at","Nimodipine",0.302140409096893,0.0381238517464838,"Up","CPT1A"
"203635_at","Nimodipine",0.346282859738274,1.18377137280095e-06,"Up","VPS26C"
"203636_at","Nimodipine",-0.359965849289166,0.00107588341404229,"Down","MID1"
"203637_s_at","Nimodipine",-0.548811367339131,2.6557008278534e-05,"Down","MID1"
"203638_s_at","Nimodipine",0.889109760457201,0.0111359800172097,"Up","FGFR2"
"203639_s_at","Nimodipine",1.03730303426287,9.12723484050614e-05,"Up","FGFR2"
"203641_s_at","Nimodipine",0.474431389066855,2.64615252198064e-06,"Up","COBLL1"
"203642_s_at","Nimodipine",0.607344973951731,2.95360987756093e-07,"Up","COBLL1"
"203643_at","Nimodipine",0.345814786526131,1.69040080235142e-05,"Up","ERF"
"203645_s_at","Nimodipine",0.557483949410444,0.000662554518367162,"Up","CD163"
"203646_at","Nimodipine",0.242347830167867,0.00677215315547474,"Up","FDX1"
"203647_s_at","Nimodipine",0.464896227467493,2.48170070890163e-05,"Up","FDX1"
"203648_at","Nimodipine",-0.327639436189645,0.00965260092787465,"Down","TATDN2"
"203649_s_at","Nimodipine",0.531487097656893,0.0211749248417736,"Up","PLA2G2A"
"203652_at","Nimodipine",0.438996020857115,2.44254585381093e-05,"Up","MAP3K11"
"203653_s_at","Nimodipine",-0.357397953124067,6.45535640684052e-07,"Down","COIL"
"203654_s_at","Nimodipine",-0.264876488098147,0.000411200621262266,"Down","COIL"
"203656_at","Nimodipine",0.272021178680679,0.00025948746244232,"Up","FIG4"
"203658_at","Nimodipine",0.325475306860854,0.00317388284562643,"Up","SLC25A20"
"203661_s_at","Nimodipine",-0.471171744169061,1.75667961621833e-05,"Down","TMOD1"
"203662_s_at","Nimodipine",-0.49214474716864,5.83519261700287e-05,"Down","TMOD1"
"203663_s_at","Nimodipine",-0.844532675391387,1.37548156274415e-08,"Down","COX5A"
"203664_s_at","Nimodipine",-0.348918399517393,2.17691045198161e-06,"Down","POLR2D"
"203666_at","Nimodipine",-0.335406164299446,0.0117604108962353,"Down","CXCL12"
