"PROBEID","drug","logFC","adjP","direction","gene_id"
"204226_at","alpha-ergocryptine",-0.261530469994399,0.0129339137838451,"Down","STAU2"
"208190_s_at","alpha-ergocryptine",0.482966828516784,0.0493888098801609,"Up","LSR"
"219520_s_at","alpha-ergocryptine",-0.341013817055232,0.0201117852037122,"Down","WWC3"
"219952_s_at","alpha-ergocryptine",0.392737744894694,0.0129339137838451,"Up","MCOLN1"
"206884_s_at","Amoxapine",0.0718495109337879,0.000347584664472345,"Up","SCEL"
"202093_s_at","dihydroergocristine",0.573150382736427,0.0140299987418209,"Up","PAF1"
"203355_s_at","dihydroergocristine",-0.590792348748758,0.00904114825096902,"Down","PSD3"
"204039_at","dihydroergocristine",0.331037659221553,0.046542723290742,"Up","CEBPA"
"204089_x_at","dihydroergocristine",0.400054982659188,0.041827394037748,"Up","MAP3K4"
"204458_at","dihydroergocristine",0.548504630442272,0.00904114825096902,"Up","PLA2G15"
"205278_at","dihydroergocristine",-0.343272576810403,0.0449794062146079,"Down","GAD1"
"205565_s_at","dihydroergocristine",-0.203368756008509,0.046542723290742,"Down","FXN"
"206385_s_at","dihydroergocristine",-0.414425507991855,0.046542723290742,"Down","ANK3"
"206552_s_at","dihydroergocristine",-0.408038670304602,0.0326227761761392,"Down","TAC1"
"206658_at","dihydroergocristine",0.0501418760693775,0.0326227761761392,"Up","UPK3B"
"208606_s_at","dihydroergocristine",0.0623037574394707,0.00904114825096902,"Up","WNT4"
"209708_at","dihydroergocristine",-0.385930147543058,0.046542723290742,"Down","MOXD1"
"211019_s_at","dihydroergocristine",0.312717709851486,0.00904114825096902,"Up","LSS"
"213353_at","dihydroergocristine",-0.284423169175215,0.0326227761761392,"Down","ABCA5"
"215649_s_at","dihydroergocristine",0.150464526474351,0.046542723290742,"Up","MVK"
"215983_s_at","dihydroergocristine",-0.222135359340958,0.046542723290742,"Down","UBXN8"
"218613_at","dihydroergocristine",-0.447146173028045,0.00904114825096902,"Down","PSD3"
"222171_s_at","dihydroergocristine",-0.192393411731131,0.0236413009924195,"Down","PKNOX2"
"33814_at","dihydroergocristine",0.216345494943926,0.0330506376190883,"Up","PAK4"
"63305_at","dihydroergocristine",-0.18408475381283,0.0330506376190883,"Down","PKNOX2"
"212986_s_at","diltiazem",-0.386618532832137,0.00551875247686291,"Down","TLK2"
"212997_s_at","diltiazem",-0.778022398324696,0.0060780456442072,"Down","TLK2"
"214966_at","diltiazem",-0.213721069283226,0.00551875247686291,"Down","GRIK5"
"210644_s_at","Loxapine",0.0463112975833652,0.0168769014751003,"Up","LAIR1"
"220180_at","Loxapine",0.0497315995088565,0.0168769014751003,"Up","CCDC68"
"1007_s_at","mebendazole",-0.31256152070588,0.003439287517342,"Down","DDR1"
"1316_at","mebendazole",-0.0749500886196902,0.0368615513298766,"Down","THRA"
"1487_at","mebendazole",0.131627202890545,0.0128302026254198,"Up","ESRRA"
"160020_at","mebendazole",-0.171457968986571,0.021685564095035,"Down","MMP14"
"200019_s_at","mebendazole",0.159484650244956,0.00806560508338337,"Up","FAU"
"200020_at","mebendazole",-0.219434661438779,0.00633315826260112,"Down","TARDBP"
"200028_s_at","mebendazole",0.244214790071579,2.46534817887526e-05,"Up","STARD7"
"200033_at","mebendazole",-0.267150034704698,0.0158702022919759,"Down","DDX5"
"200034_s_at","mebendazole",-0.11730642693934,0.0258353031530532,"Down","RPL6"
"200037_s_at","mebendazole",-0.162511955364727,0.00711641878469522,"Down","CBX3"
"200040_at","mebendazole",-0.210688201010291,0.00499778222385072,"Down","KHDRBS1"
"200047_s_at","mebendazole",0.13325461685582,0.016394315410807,"Up","YY1"
"200049_at","mebendazole",-0.251558886156895,0.000722775578152099,"Down","KAT7"
"200054_at","mebendazole",0.182718681244538,0.000155742552577397,"Up","ZPR1"
"200055_at","mebendazole",0.247844507971849,0.0128336480585101,"Up","TAF10"
"200057_s_at","mebendazole",-0.266239121919583,0.000156692394686538,"Down","NONO"
"200058_s_at","mebendazole",-0.198223005906954,0.00237121686306805,"Down","SNRNP200"
"200066_at","mebendazole",-0.281889399249437,0.000115460319209215,"Down","IK"
"200072_s_at","mebendazole",-0.208406229704945,0.0370479951209222,"Down","HNRNPM"
"200073_s_at","mebendazole",-0.3305815401162,2.77800207184743e-05,"Down","HNRNPD"
"200075_s_at","mebendazole",0.345588383273428,0.00101120376081258,"Up","GUK1"
"200079_s_at","mebendazole",0.169227041176344,0.005878514442399,"Up","KARS1"
"200080_s_at","mebendazole",-0.194668580661689,0.0261539089815374,"Down","H3-3A"
"200085_s_at","mebendazole",-0.199483354738795,0.0472241275298633,"Down","ELOB"
"200093_s_at","mebendazole",0.246278344522028,0.00922282204094318,"Up","HINT1"
"200593_s_at","mebendazole",-0.239723315825835,0.0371108896559203,"Down","HNRNPU"
"200594_x_at","mebendazole",-0.204779486253523,0.00631658780981341,"Down","HNRNPU"
"200604_s_at","mebendazole",-0.307819842463287,0.00281157611326223,"Down","PRKAR1A"
"200607_s_at","mebendazole",-0.296103044427553,0.00290363913102664,"Down","RAD21"
"200609_s_at","mebendazole",0.220032712305666,0.0321054129432386,"Up","WDR1"
"200611_s_at","mebendazole",0.227406898480102,0.0255642843976652,"Up","WDR1"
"200615_s_at","mebendazole",-0.242232233448528,0.0110441344433352,"Down","AP2B1"
"200617_at","mebendazole",-0.204593265688278,0.0466063443040398,"Down","MLEC"
"200621_at","mebendazole",1.46217870254742,1.6601518505003e-25,"Up","CSRP1"
"200624_s_at","mebendazole",-0.15016537181957,0.04358545203188,"Down","MATR3"
"200625_s_at","mebendazole",0.191500607166816,0.0106200458124003,"Up","CAP1"
"200628_s_at","mebendazole",0.319480805893721,0.0128302026254198,"Up","WARS1"
"200629_at","mebendazole",0.350982515594419,0.00588256293934991,"Up","WARS1"
"200632_s_at","mebendazole",0.229958286537254,0.0165743594004405,"Up","NDRG1"
"200634_at","mebendazole",0.211438914645368,0.0451839888380967,"Up","PFN1"
"200638_s_at","mebendazole",-0.208723146095164,0.019359561054192,"Down","YWHAZ"
"200642_at","mebendazole",0.200864830861717,0.0121033829696241,"Up","SOD1"
"200659_s_at","mebendazole",0.174872073134517,0.0155250983729229,"Up","PHB1"
"200664_s_at","mebendazole",0.428286522683071,1.57847699267019e-05,"Up","DNAJB1"
"200666_s_at","mebendazole",0.446507086397851,6.74685520205671e-09,"Up","DNAJB1"
"200670_at","mebendazole",0.330111342574071,0.00221355023310541,"Up","XBP1"
"200676_s_at","mebendazole",0.172626599455003,0.0112595715981645,"Up","UBE2L3"
"200679_x_at","mebendazole",-0.245121962311821,0.00696799547565304,"Down","HMGB1"
"200680_x_at","mebendazole",-0.141079941222812,0.0202842233033908,"Down","HMGB1"
"200684_s_at","mebendazole",0.12685822825244,0.0389134859171142,"Up","UBE2L3"
"200687_s_at","mebendazole",-0.172466832471165,0.00465039865823374,"Down","SF3B3"
"200698_at","mebendazole",0.187731212271815,0.0067250064796348,"Up","KDELR2"
"200704_at","mebendazole",0.354498752369552,0.0080507633094087,"Up","LITAF"
"200705_s_at","mebendazole",0.174741885393714,0.0353904852096385,"Up","EEF1B2"
"200706_s_at","mebendazole",0.367539606262079,0.0108356403899021,"Up","LITAF"
"200721_s_at","mebendazole",-0.116729728517091,0.027815115954183,"Down","ACTR1A"
"200736_s_at","mebendazole",0.369887382284063,0.00202509151594804,"Up","GPX1"
"200747_s_at","mebendazole",-0.17350501621758,0.0212149681268028,"Down","NUMA1"
"200749_at","mebendazole",0.543680993626829,3.87679969315873e-09,"Up","RAN"
"200760_s_at","mebendazole",-0.30695163479825,0.00711509871476364,"Down","ARL6IP5"
"200761_s_at","mebendazole",-0.263147846562304,0.00461950314803192,"Down","ARL6IP5"
"200765_x_at","mebendazole",-0.217703325650242,0.0444899115887433,"Down","CTNNA1"
"200767_s_at","mebendazole",-0.162203312494614,0.0231669079370618,"Down","FAM120A"
"200771_at","mebendazole",-0.325541802513263,0.0181632785694012,"Down","LAMC1"
"200775_s_at","mebendazole",-0.207000220252896,0.0325665128223029,"Down","HNRNPK"
"200777_s_at","mebendazole",0.30270259153547,0.00262690597318687,"Up","BZW1"
"200779_at","mebendazole",0.315334298004961,0.000883598216566302,"Up","ATF4"
"200782_at","mebendazole",0.305914364706298,0.0218854826698768,"Up","ANXA5"
"200783_s_at","mebendazole",-0.204269868843782,0.0299689138611023,"Down","STMN1"
"200784_s_at","mebendazole",-0.150072877628048,0.0427411442297722,"Down","LRP1"
"200787_s_at","mebendazole",0.46937442186019,0.0035983985042655,"Up","PEA15"
"200788_s_at","mebendazole",0.473515426250015,4.11640948611639e-07,"Up","PEA15"
"200791_s_at","mebendazole",0.225701006467029,0.0367569262848236,"Up","IQGAP1"
"200793_s_at","mebendazole",-0.21372582957385,0.00872220034232112,"Down","ACO2"
"200796_s_at","mebendazole",0.380008738336883,0.00167002734567129,"Up","MCL1"
"200797_s_at","mebendazole",0.211116350167407,0.0402031404171505,"Up","MCL1"
"200798_x_at","mebendazole",0.383091174743657,0.00702162320753226,"Up","MCL1"
"200799_at","mebendazole",0.294423831857236,0.00631222840532219,"Up","HSPA1A"
"200800_s_at","mebendazole",0.262015852384631,0.0300289499261713,"Up","HSPA1A"
"200802_at","mebendazole",0.275014203684499,0.00966360132338112,"Up","SARS1"
"200805_at","mebendazole",-0.197194449279287,0.00703510646567299,"Down","LMAN2"
"200806_s_at","mebendazole",0.42086731947556,0.000159949498565914,"Up","HSPD1"
"200807_s_at","mebendazole",0.252783458837504,0.0117833092096782,"Up","HSPD1"
"200808_s_at","mebendazole",0.661898595471387,9.9551106979146e-10,"Up","ZYX"
"200815_s_at","mebendazole",-0.175490836374771,0.0248450636508688,"Down","PAFAH1B1"
"200823_x_at","mebendazole",0.225336645630485,0.00139960301239977,"Up","RPL29"
"200827_at","mebendazole",0.141737095945297,0.0388123474661466,"Up","PLOD1"
"200829_x_at","mebendazole",-0.200342148021578,0.0032430403511705,"Down","ZNF207"
"200832_s_at","mebendazole",-0.633917665322382,0.00101120376081258,"Down","SCD"
"200833_s_at","mebendazole",0.191081980998966,0.00965578212621128,"Up","RAP1B"
"200852_x_at","mebendazole",0.226713752361858,0.000845985592101362,"Up","GNB2"
"200857_s_at","mebendazole",-0.238731301029986,0.000169187642268863,"Down","NCOR1"
"200859_x_at","mebendazole",0.434859521996824,9.67251530481108e-06,"Up","FLNA"
"200861_at","mebendazole",-0.140480909376962,0.0192215103246252,"Down","CNOT1"
"200862_at","mebendazole",-0.407227460910093,0.0113986143221913,"Down","DHCR24"
"200863_s_at","mebendazole",-0.236232257744125,0.00468987850809333,"Down","RAB11A"
"200864_s_at","mebendazole",-0.181148633268812,0.00629712150429722,"Down","RAB11A"
"200867_at","mebendazole",0.155786389757383,0.0284722696373207,"Up","RNF114"
"200872_at","mebendazole",0.505211049226665,0.00670455469073494,"Up","S100A10"
"200875_s_at","mebendazole",0.291399886076884,0.00127444778480448,"Up","NOP56"
"200877_at","mebendazole",0.182570715927695,0.0130822948838844,"Up","CCT4"
"200878_at","mebendazole",0.626876478407846,0.000292695560577599,"Up","EPAS1"
"200880_at","mebendazole",0.379281197523664,2.43437691084526e-06,"Up","DNAJA1"
"200882_s_at","mebendazole",-0.277316179752028,0.00101774142651454,"Down","PSMD4"
"200883_at","mebendazole",-0.332146356614434,2.77800207184743e-05,"Down","UQCRC2"
"200885_at","mebendazole",0.31110100520532,0.00112247796499656,"Up","PPM1J"
"200887_s_at","mebendazole",-0.412399497778161,1.75439612469389e-05,"Down","STAT1"
"200888_s_at","mebendazole",0.168372260321397,0.0212552405696043,"Up","RPL23"
"200890_s_at","mebendazole",-0.306792726630682,0.021573555185037,"Down","SSR1"
"200898_s_at","mebendazole",-0.510229613786174,3.5768950584672e-08,"Down","OGA"
"200899_s_at","mebendazole",-0.470855937973141,7.1500531218856e-10,"Down","OGA"
"200903_s_at","mebendazole",0.308981943324635,0.00229318856601195,"Up","AHCY"
"200909_s_at","mebendazole",0.146267397701535,0.00567502070834535,"Up","RPLP2"
"200912_s_at","mebendazole",0.187395988410739,0.00399864087330601,"Up","EIF4A2"
"200916_at","mebendazole",0.461172906339627,0.00167356648466628,"Up","TAGLN2"
"200919_at","mebendazole",0.209465259512057,0.00152797140063022,"Up","PHC2"
"200924_s_at","mebendazole",0.199942738486133,0.00722784075228545,"Up","SLC3A2"
"200940_s_at","mebendazole",-0.40547849865828,8.11292055350868e-06,"Down","RERE"
"200943_at","mebendazole",-0.235574425383744,0.00254635156757269,"Down","HMGN1"
"200944_s_at","mebendazole",-0.260555342554069,0.000274811730529886,"Down","HMGN1"
"200946_x_at","mebendazole",0.237850129694482,0.0121634032246554,"Up","GLUD1"
"200947_s_at","mebendazole",0.210753765217445,0.0245197064428553,"Up","GLUD1"
"200962_at","mebendazole",0.528547835414641,4.38513432571475e-06,"Up","RPL31"
"200964_at","mebendazole",-0.223913229367976,0.0174738993399453,"Down","UBA1"
"200965_s_at","mebendazole",0.370763670704649,0.0218983977504985,"Up","ABLIM1"
"200969_at","mebendazole",0.222507441745959,0.0429903751609907,"Up","SERP1"
"200970_s_at","mebendazole",0.191070348262534,0.038651601882802,"Up","SERP1"
"200976_s_at","mebendazole",-0.302956519798065,2.8503416145733e-05,"Down","TAX1BP1"
"200977_s_at","mebendazole",-0.397072899515627,3.28448205501684e-07,"Down","TAX1BP1"
"200980_s_at","mebendazole",-0.246468330827866,0.000267990492673972,"Down","PDHA1"
"200984_s_at","mebendazole",0.292003719226603,0.0261202163689267,"Up","CD59"
"200992_at","mebendazole",0.304641263709549,0.00154637917904035,"Up","IPO7"
"200993_at","mebendazole",0.437833358954751,1.19273495176275e-06,"Up","IPO7"
"200994_at","mebendazole",0.292659296589384,0.000853375680496463,"Up","IPO7"
"200995_at","mebendazole",0.291515853469393,6.26612573361572e-06,"Up","IPO7"
"201007_at","mebendazole",-0.157885420410763,0.0151884343693867,"Down","HADHB"
"201012_at","mebendazole",0.629583953742968,0.000996811252719396,"Up","ANXA1"
"201021_s_at","mebendazole",0.265538488664619,0.0130508957469975,"Up","DSTN"
"201022_s_at","mebendazole",0.270899103932533,0.00171290115713653,"Up","DSTN"
"201032_at","mebendazole",-0.407678002244919,4.09223208522261e-07,"Down","BLCAP"
"201034_at","mebendazole",-0.348884555516747,0.0275370581341597,"Down","ADD3"
"201037_at","mebendazole",0.484469902255998,0.000119367896546191,"Up","PFKP"
"201038_s_at","mebendazole",-0.163662227647743,0.0244262459628488,"Down","ANP32A"
"201041_s_at","mebendazole",0.338182455293947,0.00308254111147654,"Up","DUSP1"
"201046_s_at","mebendazole",0.246009081229459,0.000999641200773058,"Up","RAD23A"
"201047_x_at","mebendazole",0.201921674803665,0.029444772389721,"Up","RAB6A"
"201050_at","mebendazole",0.213350089065904,0.0377093751817515,"Up","PLD3"
"201051_at","mebendazole",-0.269432423528108,0.00221282926839562,"Down","ANP32A"
"201055_s_at","mebendazole",-0.278084117449747,0.00667403243906589,"Down","HNRNPA0"
"201057_s_at","mebendazole",-0.266820348770295,0.000270431765574337,"Down","GOLGB1"
"201063_at","mebendazole",0.33155940559645,0.0305269491896809,"Up","RCN1"
"201065_s_at","mebendazole",-0.489326547040215,1.8938826253817e-07,"Down","GTF2I"
"201067_at","mebendazole",0.230877814642598,0.00189626021861941,"Up","PSMC2"
"201071_x_at","mebendazole",-0.164883759616686,0.0130105016443672,"Down","SF3B1"
"201075_s_at","mebendazole",-0.228100447460579,0.00558527886904406,"Down","SMARCC1"
"201083_s_at","mebendazole",-0.206137597905562,0.0455046442866234,"Down","BCLAF1"
"201084_s_at","mebendazole",-0.253619908964599,0.0170080185714745,"Down","BCLAF1"
"201085_s_at","mebendazole",-0.328571635298317,0.0187045611631675,"Down","SON"
"201086_x_at","mebendazole",-0.225231074422383,0.00286108035497715,"Down","SON"
"201087_at","mebendazole",0.494544626649454,0.0040592036084046,"Up","PXN"
"201091_s_at","mebendazole",-0.225998931963097,0.00830280240844346,"Down","CBX3"
"201095_at","mebendazole",0.32435403650802,0.00284251931161477,"Up","DAP"
"201096_s_at","mebendazole",0.20696840218368,0.0306974321558098,"Up","ARF4"
"201099_at","mebendazole",-0.188333668019671,0.0325580976987292,"Down","USP9X"
"201101_s_at","mebendazole",-0.424500180893721,0.00518551946402636,"Down","BCLAF1"
"201104_x_at","mebendazole",-0.213226875623161,0.0222777461747979,"Down","NBPF14"
"201117_s_at","mebendazole",0.517853100073548,0.0314097916452893,"Up","CPE"
"201118_at","mebendazole",-0.318798674697497,0.0114796815242784,"Down","PGD"
"201120_s_at","mebendazole",-0.213340748401322,0.0158189408822629,"Down","PGRMC1"
"201121_s_at","mebendazole",-0.201486794566034,0.0110838248629515,"Down","PGRMC1"
"201125_s_at","mebendazole",-0.378690265489789,9.9590837591073e-05,"Down","ITGB5"
"201127_s_at","mebendazole",-0.300294222056217,4.49259760643398e-05,"Down","ACLY"
"201128_s_at","mebendazole",-0.380392687786962,2.76646077878474e-05,"Down","ACLY"
"201132_at","mebendazole",-0.259300489020052,0.00139041487532661,"Down","HNRNPH2"
"201142_at","mebendazole",0.292235767673162,1.44745180050234e-06,"Up","EIF2S1"
"201143_s_at","mebendazole",0.376915020264282,7.96834598159622e-10,"Up","EIF2S1"
"201144_s_at","mebendazole",0.177629852133827,0.0023562869383744,"Up","EIF2S1"
"201152_s_at","mebendazole",-0.310003314102525,0.00362451979480958,"Down","MBNL1"
"201155_s_at","mebendazole",-0.137160850330506,0.0438627134503582,"Down","MFN2"
"201164_s_at","mebendazole",-0.201528361432009,0.00290139330391013,"Down","PUM1"
"201166_s_at","mebendazole",-0.236177733739337,0.00022415669597476,"Down","PUM1"
"201167_x_at","mebendazole",0.437834497716614,0.00270474461373496,"Up","ARHGDIA"
"201168_x_at","mebendazole",0.203458214419798,0.000246383931470122,"Up","ARHGDIA"
"201174_s_at","mebendazole",-0.186219189274856,0.00766697447672589,"Down","TERF2IP"
"201176_s_at","mebendazole",0.189840505568446,0.0440157823037861,"Up","ARCN1"
"201177_s_at","mebendazole",0.239178218881941,0.00156363184820332,"Up","UBA2"
"201182_s_at","mebendazole",-0.22469504518304,0.0293611741274574,"Down","CHD4"
"201183_s_at","mebendazole",-0.365560090104506,4.35715908845841e-05,"Down","CHD4"
"201184_s_at","mebendazole",-0.346414313891727,3.28448205501684e-07,"Down","CHD4"
"201186_at","mebendazole",-0.401793987793732,1.2505475536898e-05,"Down","LRPAP1"
"201192_s_at","mebendazole",-0.207764480883566,0.000165442504487852,"Down","PITPNA"
"201193_at","mebendazole",-0.273008913891419,0.013890438504392,"Down","IDH1"
"201198_s_at","mebendazole",-0.153711695083334,0.0229531771728824,"Down","PSMD1"
"201205_at","mebendazole",-0.091100638086387,0.0166895087698353,"Down","RRBP1"
"201207_at","mebendazole",0.221959676240783,0.000151623618043086,"Up","TNFAIP1"
"201208_s_at","mebendazole",0.125496495579401,0.00152634129969941,"Up","TNFAIP1"
"201218_at","mebendazole",-0.351457173432711,0.00885272334033032,"Down","CTBP2"
"201219_at","mebendazole",-0.199075782490553,0.00701306782710741,"Down","CTBP2"
"201220_x_at","mebendazole",-0.271067570309519,0.0174261200152977,"Down","CTBP2"
"201223_s_at","mebendazole",-0.233233498281306,0.00892172814868764,"Down","RAD23B"
"201224_s_at","mebendazole",-0.181757522472273,0.0285666333987677,"Down","SRRM1"
"201229_s_at","mebendazole",0.192035785013971,0.000676652651607364,"Up","ARIH2"
"201234_at","mebendazole",0.48034589724455,6.73543500665402e-06,"Up","ILK"
"201241_at","mebendazole",-0.280541358560852,2.10426240563287e-05,"Down","DDX1"
"201244_s_at","mebendazole",-0.180508953350608,0.00559235164278282,"Down","RAF1"
"201247_at","mebendazole",-0.157893962536467,0.00765182693623215,"Down","SREBF2"
"201248_s_at","mebendazole",-0.170726774571019,0.0250284106547178,"Down","SREBF2"
"201263_at","mebendazole",0.237778486233521,0.00738666477092348,"Up","TARS1"
"201264_at","mebendazole",0.186523010292162,0.0165337260077961,"Up","COPE"
"201267_s_at","mebendazole",0.223799847756312,0.0212185600649223,"Up","PSMC3"
"201268_at","mebendazole",0.33233172861095,0.00488681434668642,"Up","NME2"
"201275_at","mebendazole",-0.292179955378574,0.000764570713891489,"Down","FDPS"
"201276_at","mebendazole",-0.285612382845678,3.94743678233148e-05,"Down","RAB5B"
"201285_at","mebendazole",-0.190868596056082,0.0088145768648773,"Down","MKRN1"
"201289_at","mebendazole",0.635669905741085,1.61256178974704e-06,"Up","CCN1"
"201291_s_at","mebendazole",-0.489605570115646,8.35281811666313e-05,"Down","TOP2A"
"201292_at","mebendazole",-0.401217250212336,9.83705745388084e-06,"Down","TOP2A"
"201300_s_at","mebendazole",0.801879147499969,2.91651149474903e-11,"Up","PRNP"
"201309_x_at","mebendazole",-0.304532880082227,0.0463769623480301,"Down","NREP"
"201310_s_at","mebendazole",-0.507837001801782,0.000503253896196803,"Down","NREP"
"201311_s_at","mebendazole",-0.329139746488756,0.0417559900366742,"Down","SH3BGRL"
"201312_s_at","mebendazole",-0.406749201668841,0.0153176018339126,"Down","SH3BGRL"
"201314_at","mebendazole",0.249474279417829,0.00826472625959538,"Up","STK25"
"201317_s_at","mebendazole",-0.168764101439887,0.0110441344433352,"Down","PSMA2"
"201318_s_at","mebendazole",0.324097857756127,1.0180163758177e-05,"Up","MYL12A"
"201319_at","mebendazole",0.271087753726658,3.48101102880347e-05,"Up","MYL12A"
"201320_at","mebendazole",-0.18831136733127,0.000191241560858837,"Down","SMARCC2"
"201324_at","mebendazole",0.467794484514827,0.0182284108557063,"Up","EMP1"
"201325_s_at","mebendazole",0.458334449533168,0.0128727869020449,"Up","EMP1"
"201328_at","mebendazole",0.366269078329066,0.00216168716681003,"Up","ETS2"
"201346_at","mebendazole",-0.325634262138566,0.00454384742330452,"Down","ADIPOR2"
"201354_s_at","mebendazole",-0.122065795392299,0.0268195142585209,"Down","BAZ2A"
"201358_s_at","mebendazole",0.148604508818117,0.0313220695308064,"Up","COPB1"
"201359_at","mebendazole",0.183803881910166,0.00401719531714573,"Up","COPB1"
"201364_s_at","mebendazole",-0.253151370193195,0.000244675800210085,"Down","OAZ2"
"201365_at","mebendazole",-0.329040952567425,5.2198026129216e-08,"Down","OAZ2"
"201367_s_at","mebendazole",0.42079794314461,0.00578542534168637,"Up","ZFP36L2"
"201368_at","mebendazole",-0.224656033970753,0.02330414472409,"Down","ZFP36L2"
"201370_s_at","mebendazole",0.145769874067566,0.00021047161298132,"Up","CUL3"
"201375_s_at","mebendazole",0.202135387921749,0.0214528480096651,"Up","PPP2CB"
"201377_at","mebendazole",-0.365029408458376,1.11843920455003e-06,"Down","UBAP2L"
"201379_s_at","mebendazole",0.292099215186056,0.00168857144363176,"Up","TPD52L2"
"201384_s_at","mebendazole",-0.17225241928138,0.0435281239709117,"Down","NBR1"
"201387_s_at","mebendazole",0.564064929082707,0.0143246994679274,"Up","UCHL1"
"201389_at","mebendazole",0.411459899471005,3.26559806771929e-07,"Up","ITGA5"
"201397_at","mebendazole",0.19061806580737,0.0160536522062029,"Up","PHGDH"
"201401_s_at","mebendazole",0.190852113347653,0.039142219689732,"Up","GRK2"
"201410_at","mebendazole",0.151472449623949,0.0403241052635701,"Up","PLEKHB2"
"201411_s_at","mebendazole",0.349496349036485,0.00629712150429722,"Up","PLEKHB2"
"201413_at","mebendazole",-0.321549377908086,0.00258385242404617,"Down","HSD17B4"
"201416_at","mebendazole",-0.343841421877116,0.00117009371923943,"Down","SOX4"
"201421_s_at","mebendazole",-0.152497567993821,0.00254809914456876,"Down","WDR77"
"201425_at","mebendazole",-0.433915680907569,0.00239311960074364,"Down","ALDH2"
"201433_s_at","mebendazole",0.264638226282943,0.028540682739583,"Up","PTDSS1"
"201434_at","mebendazole",-0.221644071120398,0.000747685591275341,"Down","TTC1"
"201438_at","mebendazole",-0.473035557829368,0.000949201539816338,"Down","COL6A3"
"201446_s_at","mebendazole",-0.340219948208373,0.000274811730529886,"Down","TIA1"
"201447_at","mebendazole",-0.184617087998068,0.0134174574384721,"Down","TIA1"
"201448_at","mebendazole",-0.231536274226357,0.000215929984727859,"Down","TIA1"
"201449_at","mebendazole",-0.135309658876894,0.0400491776502023,"Down","TIA1"
"201450_s_at","mebendazole",-0.220519772276862,0.00399091854164806,"Down","TIA1"
"201454_s_at","mebendazole",-0.286373206003275,0.00014797734028111,"Down","NPEPPS"
"201457_x_at","mebendazole",0.174900521085932,0.0284950749368036,"Up","BUB3"
"201459_at","mebendazole",-0.155814447732923,0.034566277903213,"Down","RUVBL2"
"201464_x_at","mebendazole",0.763439840393776,2.93207596323017e-12,"Up","JUN"
"201465_s_at","mebendazole",0.405835656427332,0.00141074558385504,"Up","JUN"
"201466_s_at","mebendazole",1.07687616484232,3.99645845257349e-19,"Up","JUN"
"201474_s_at","mebendazole",0.474551519744211,0.000437494524588859,"Up","ITGA3"
"201475_x_at","mebendazole",0.195360580932496,0.0162459333163654,"Up","MARS1"
"201485_s_at","mebendazole",-0.341554519388778,0.000391874117188894,"Down","RCN2"
"201486_at","mebendazole",-0.185326063067,0.0158610136959048,"Down","RCN2"
"201487_at","mebendazole",-0.41516905582602,0.00169383726491918,"Down","CTSC"
"201488_x_at","mebendazole",-0.264335396653701,1.54349911148375e-05,"Down","KHDRBS1"
"201489_at","mebendazole",0.299591315824296,0.0140399966354281,"Up","PPIF"
"201490_s_at","mebendazole",0.392377222431652,0.00216518044191584,"Up","PPIF"
"201491_at","mebendazole",0.319376963904344,3.5227592696569e-05,"Up","AHSA1"
"201494_at","mebendazole",-0.189557871811876,0.034307580858558,"Down","PRCP"
"201495_x_at","mebendazole",0.184436962727261,0.0074188756454754,"Up","MYH11"
"201496_x_at","mebendazole",0.33064573132978,0.00399772571486614,"Up","MYH11"
"201505_at","mebendazole",-0.294326201316486,0.0260883450857813,"Down","LAMB1"
"201506_at","mebendazole",0.410774266516082,0.0491369184530507,"Up","TGFBI"
"201511_at","mebendazole",0.180872537451224,0.0115264556133941,"Up","AAMP"
"201514_s_at","mebendazole",-0.276940266274511,0.000540577513668879,"Down","G3BP1"
"201516_at","mebendazole",0.195053930947574,0.0111649829987174,"Up","SRM"
"201528_at","mebendazole",-0.265093096280727,0.00476738803428484,"Down","RPA1"
"201531_at","mebendazole",0.235830616783503,0.0139177895696094,"Up","ZFP36"
"201536_at","mebendazole",0.973956623765987,1.2934810897611e-13,"Up","DUSP3"
"201537_s_at","mebendazole",0.455437884844409,7.02550400621077e-05,"Up","DUSP3"
"201538_s_at","mebendazole",0.357773934355728,1.2505475536898e-05,"Up","DUSP3"
"201548_s_at","mebendazole",-0.353938353461699,0.00020891855425543,"Down","KDM5B"
"201549_x_at","mebendazole",-0.258802271407514,0.00433367192145554,"Down","KDM5B"
"201560_at","mebendazole",0.398633073223759,2.69602377086776e-05,"Up","CLIC4"
"201561_s_at","mebendazole",-0.233222342778715,0.00928097918713656,"Down","CLSTN1"
"201565_s_at","mebendazole",-0.567309165456246,3.00409274454646e-05,"Down","ID2"
"201566_x_at","mebendazole",-0.379540339499809,0.000309386472729872,"Down","ID2"
"201569_s_at","mebendazole",-0.195947197912948,0.00330398801740982,"Down","SAMM50"
"201573_s_at","mebendazole",-0.17746397519972,0.00509438621161161,"Down","ETF1"
"201574_at","mebendazole",0.209787615207905,0.000638839049181843,"Up","ETF1"
"201577_at","mebendazole",0.309728148303155,0.00423598417779953,"Up","NME1"
"201580_s_at","mebendazole",-0.372709007027105,4.54328158179399e-05,"Down","TMX4"
"201581_at","mebendazole",-0.448099781339627,0.000449623774813183,"Down","TMX4"
"201585_s_at","mebendazole",-0.250373107112964,0.000165442504487852,"Down","SFPQ"
"201587_s_at","mebendazole",0.44218930902953,7.28898299737889e-05,"Up","IRAK1"
